SKU_ID,Product_Name,Brand,Manufacturer,Ownership,Category,Sub_Category,Segment,Attribute_Claim,Pack_Size_ml,Price_Band,Supplier,List_Price_USD,Unit_Cost_USD,Margin_Pct,Case_Pack,Launch_Date,Status,Hair_Type,Gender,Age_Group,Ingredient_1,Ingredient_2,Ingredient_3,Ingredient_4,Sulphate_Free_Flag,Paraben_Free_Flag,Organic_Flag,Dandruff_Flag,Hair_Fall_Flag,Color_Protection_Flag
NEW_SKU0081,EarthTress Color Protection Biotin Hair Oil 200ml,EarthTress,AuroraMfg,Own,Hair Care,Hair Oil,Mainstream,Color Protection,200,Mainstream,AuroraMfg,18.46,12.56,31.96,6,4/3/2027,New,Straight,Unisex,Adult,Biotin,Caffeine,Tea Tree,Collagen,No,No,No,No,No,Yes
NEW_SKU0082,EarthTress Color Protection Aloe Vera Hair Oil 500ml,EarthTress,VertexFMCG,Own,Hair Care,Hair Oil,Mainstream,Color Protection,500,Mainstream,TerraChem,18.77,12.22,34.9,6,2/11/2027,New,Curly,Unisex,Teen,Aloe Vera,Caffeine,Collagen,Argan Oil,Yes,No,No,No,No,Yes
NEW_SKU0083,EarthTress Argan Oil Biotin Hair Oil 100ml,EarthTress,PinnacleCo,Own,Hair Care,Hair Oil,Economy,Argan Oil,100,Economy,PinnacleCo,14.09,10.53,25.27,6,9/10/2026,New,Fine,Women,Teen,Biotin,Keratin,Tea Tree,Argan Oil,Yes,No,No,No,No,No
NEW_SKU0084,Velinea Color Protection Rosemary Hair Oil 650ml,Velinea,TerraChem,Own,Hair Care,Hair Oil,Mainstream,Color Protection,650,Mainstream,VertexFMCG,15.86,10.35,34.74,6,11/23/2026,New,Fine,Men,Teen,Rosemary,Caffeine,Tea Tree,Collagen,No,Yes,Yes,No,No,Yes
NEW_SKU0085,SilkenAura Anti Dandruff Rosemary Treatment 250ml,SilkenAura,VertexFMCG,Competitor,Hair Care,Treatment,Mainstream,Anti Dandruff,250,Mainstream,NimbusLabs,21.4,14.09,34.16,12,10/19/2026,New,Thick,Women,Teen,Rosemary,Tea Tree,Keratin,Aloe Vera,Yes,Yes,No,Yes,No,No
NEW_SKU0086,SilkenAura Anti Dandruff Biotin Treatment 650ml,SilkenAura,AuroraMfg,Competitor,Hair Care,Treatment,Mainstream,Anti Dandruff,650,Mainstream,NimbusLabs,24.25,16.61,31.51,12,11/14/2026,New,Thick,Unisex,Senior,Biotin,Rosemary,Keratin,Argan Oil,No,No,No,Yes,No,No
NEW_SKU0087,SilkenAura Biotin Rosemary Treatment 400ml,SilkenAura,VertexFMCG,Competitor,Hair Care,Treatment,Economy,Biotin,400,Economy,TerraChem,12.73,8.63,32.21,24,12/20/2026,New,Thick,Women,Senior,Rosemary,Collagen,Keratin,Argan Oil,No,Yes,Yes,No,No,No
NEW_SKU0088,PureMane Anti Dandruff Keratin Treatment 300ml,PureMane,NimbusLabs,Competitor,Hair Care,Treatment,Mainstream,Anti Dandruff,300,Mainstream,NimbusLabs,19.73,13.02,34.01,24,11/16/2026,New,Thick,Women,Teen,Keratin,Tea Tree,Collagen,Argan Oil,Yes,No,Yes,Yes,No,No
NEW_SKU0089,VitalStrand Biotin Collagen Treatment 100ml,VitalStrand,NimbusLabs,Competitor,Hair Care,Treatment,Mainstream,Biotin,100,Mainstream,AuroraMfg,24.57,16.25,33.86,12,10/26/2026,New,Wavy,Women,Senior,Collagen,Rosemary,Caffeine,Keratin,No,Yes,Yes,No,No,No
NEW_SKU0090,VitalStrand Biotin Collagen Treatment 650ml,VitalStrand,AuroraMfg,Competitor,Hair Care,Treatment,Mainstream,Biotin,650,Mainstream,NimbusLabs,27.19,20.52,24.53,18,4/15/2027,New,Wavy,Unisex,Senior,Collagen,Rosemary,Caffeine,Tea Tree,Yes,Yes,No,No,No,No
NEW_SKU0091,VitalStrand Color Protection Collagen Treatment 250ml,VitalStrand,AuroraMfg,Competitor,Hair Care,Treatment,Premium,Color Protection,250,Premium,PinnacleCo,34.39,25.51,25.82,12,6/24/2027,New,Wavy,Women,Senior,Collagen,Rosemary,Argan Oil,Aloe Vera,Yes,Yes,Yes,No,No,Yes
NEW_SKU0092,GlossRoot Biotin Collagen Treatment 400ml,GlossRoot,PinnacleCo,Competitor,Hair Care,Treatment,Mainstream,Biotin,400,Mainstream,NimbusLabs,19.47,12.55,35.54,12,5/13/2027,New,Wavy,Women,Senior,Collagen,Rosemary,Argan Oil,Biotin,No,Yes,No,No,No,No
NEW_SKU0093,NourishLab Argan Oil Aloe Vera Hair Mask 200ml,NourishLab,VertexFMCG,Competitor,Hair Care,Hair Mask,Premium,Argan Oil,200,Premium,NimbusLabs,39.12,27.29,30.24,24,5/20/2027,New,Straight,Women,Teen,Aloe Vera,Keratin,Rosemary,Tea Tree,Yes,No,Yes,No,No,No
NEW_SKU0094,NourishLab Argan Oil Aloe Vera Hair Mask 300ml,NourishLab,VertexFMCG,Competitor,Hair Care,Hair Mask,Premium,Argan Oil,300,Premium,PinnacleCo,37.14,28.53,23.18,24,9/26/2026,New,Straight,Women,Teen,Aloe Vera,Keratin,Collagen,Tea Tree,Yes,Yes,No,No,No,No
NEW_SKU0095,NourishLab Anti Dandruff Biotin Hair Mask 500ml,NourishLab,NimbusLabs,Competitor,Hair Care,Hair Mask,Mainstream,Anti Dandruff,500,Mainstream,NimbusLabs,15.74,11.08,29.61,24,12/26/2026,New,Straight,Women,Teen,Biotin,Keratin,Argan Oil,Tea Tree,Yes,No,Yes,Yes,No,No
NEW_SKU0096,PureMane Argan Oil Biotin Hair Mask 650ml,PureMane,PinnacleCo,Competitor,Hair Care,Hair Mask,Premium,Argan Oil,650,Premium,VertexFMCG,33.68,25.25,25.03,24,12/25/2026,New,Straight,Women,Teen,Biotin,Argan Oil,Rosemary,Tea Tree,Yes,No,Yes,No,No,No
NEW_SKU0097,Lustra Botanix Anti Dandruff Keratin Conditioner 500ml,Lustra Botanix,NimbusLabs,Own,Hair Care,Conditioner,Mainstream,Anti Dandruff,500,Mainstream,TerraChem,26.59,16.68,37.27,12,11/1/2026,New,Thick,Men,Adult,Keratin,Caffeine,Collagen,Tea Tree,Yes,Yes,Yes,Yes,No,No
NEW_SKU0098,Lustra Botanix Anti Dandruff Keratin Conditioner 150ml,Lustra Botanix,NimbusLabs,Own,Hair Care,Conditioner,Mainstream,Anti Dandruff,150,Mainstream,NimbusLabs,18.75,12.48,33.44,12,2/21/2027,New,Fine,Men,Adult,Keratin,Caffeine,Collagen,Argan Oil,No,Yes,Yes,Yes,No,No
NEW_SKU0099,Lustra Botanix Anti Dandruff Rosemary Conditioner 200ml,Lustra Botanix,TerraChem,Own,Hair Care,Conditioner,Economy,Anti Dandruff,200,Economy,NimbusLabs,11.99,8.03,33.03,12,11/6/2026,New,Thick,Women,Adult,Rosemary,Caffeine,Collagen,Aloe Vera,Yes,Yes,Yes,Yes,No,No
NEW_SKU0100,EarthTress Anti Dandruff Rosemary Conditioner 100ml,EarthTress,NimbusLabs,Own,Hair Care,Conditioner,Mainstream,Anti Dandruff,100,Mainstream,NimbusLabs,24.69,16.57,32.89,12,10/27/2026,New,Straight,Men,Adult,Rosemary,Keratin,Collagen,Aloe Vera,Yes,Yes,Yes,Yes,No,No
NEW_SKU0101,Lustra Botanix Anti Dandruff Rosemary Shampoo 500ml,Lustra Botanix,AuroraMfg,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,500,Mainstream,TerraChem,25.79,19.49,24.43,6,10/22/2026,New,Thick,Women,Adult,Rosemary,Caffeine,Argan Oil,Aloe Vera,No,Yes,Yes,Yes,No,No
NEW_SKU0102,Lustra Botanix Anti Dandruff Collagen Shampoo 400ml,Lustra Botanix,TerraChem,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,400,Mainstream,NimbusLabs,17.83,12.46,30.12,18,4/26/2027,New,Thick,Men,Senior,Collagen,Caffeine,Argan Oil,Biotin,Yes,Yes,No,Yes,No,No
NEW_SKU0103,Lustra Botanix Anti Dandruff Rosemary Shampoo 300ml,Lustra Botanix,PinnacleCo,Own,Hair Care,Shampoo,Economy,Anti Dandruff,300,Economy,NimbusLabs,8.56,5.69,33.53,6,12/28/2026,New,Thick,Men,Adult,Rosemary,Caffeine,Tea Tree,Keratin,Yes,No,Yes,Yes,No,No
NEW_SKU0104,EarthTress Anti Dandruff Rosemary Shampoo 150ml,EarthTress,TerraChem,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,150,Mainstream,PinnacleCo,19.54,14.1,27.84,6,10/2/2026,New,Fine,Men,Adult,Rosemary,Aloe Vera,Tea Tree,Keratin,No,No,No,Yes,No,No
NEW_SKU0105,EarthTress Smoothening Keratin Hair Color 100ml,EarthTress,VertexFMCG,Own,Hair Care,Hair Color,Premium,Smoothening,100,Premium,AuroraMfg,35.42,24.56,30.66,12,3/23/2027,New,Coily,Unisex,Senior,Keratin,Collagen,Rosemary,Caffeine,No,Yes,No,No,No,No
NEW_SKU0106,EarthTress Smoothening Aloe Vera Hair Color 200ml,EarthTress,TerraChem,Own,Hair Care,Hair Color,Premium,Smoothening,200,Premium,PinnacleCo,30.04,20.14,32.96,12,1/27/2027,New,Fine,Women,Senior,Aloe Vera,Argan Oil,Rosemary,Collagen,Yes,No,No,No,No,No
NEW_SKU0107,EarthTress Smoothening Keratin Hair Color 250ml,EarthTress,AuroraMfg,Own,Hair Care,Hair Color,Mainstream,Smoothening,250,Mainstream,NimbusLabs,25.03,18.87,24.61,12,2/7/2027,New,Fine,Unisex,Senior,Keratin,Collagen,Rosemary,Caffeine,Yes,Yes,No,No,No,No
NEW_SKU0108,Revynce Smoothening Aloe Vera Hair Color 150ml,Revynce,AuroraMfg,Own,Hair Care,Hair Color,Premium,Smoothening,150,Premium,VertexFMCG,38.75,26.23,32.31,24,12/17/2026,New,Fine,Unisex,Senior,Aloe Vera,Collagen,Tea Tree,Caffeine,Yes,No,No,No,No,No
NEW_SKU0109,SilkenAura Keratin Tea Tree Conditioner 200ml,SilkenAura,AuroraMfg,Competitor,Hair Care,Conditioner,Economy,Keratin,200,Economy,AuroraMfg,14.93,9.84,34.09,24,3/7/2027,New,Fine,Men,Adult,Tea Tree,Rosemary,Aloe Vera,Caffeine,Yes,No,No,No,No,No
NEW_SKU0110,SilkenAura Keratin Argan Oil Conditioner 650ml,SilkenAura,TerraChem,Competitor,Hair Care,Conditioner,Economy,Keratin,650,Economy,VertexFMCG,12.74,8.78,31.08,6,6/17/2027,New,Fine,Men,Adult,Argan Oil,Collagen,Aloe Vera,Caffeine,Yes,Yes,Yes,No,No,No
NEW_SKU0111,SilkenAura Damage Repair Collagen Conditioner 400ml,SilkenAura,NimbusLabs,Competitor,Hair Care,Conditioner,Mainstream,Damage Repair,400,Mainstream,AuroraMfg,25.5,17.13,32.82,6,5/21/2027,New,Fine,Men,Senior,Collagen,Argan Oil,Aloe Vera,Caffeine,Yes,Yes,No,No,No,No
NEW_SKU0112,GlossRoot Keratin Tea Tree Conditioner 300ml,GlossRoot,NimbusLabs,Competitor,Hair Care,Conditioner,Economy,Keratin,300,Economy,NimbusLabs,13.9,8.55,38.49,24,3/4/2027,New,Fine,Women,Adult,Tea Tree,Biotin,Keratin,Caffeine,No,Yes,Yes,No,No,No
NEW_SKU0113,GlossRoot Sulphate Free Keratin Hair Serum 150ml,GlossRoot,PinnacleCo,Competitor,Hair Care,Hair Serum,Mainstream,Sulphate Free,150,Mainstream,VertexFMCG,24.49,17.9,26.91,6,6/18/2027,New,Straight,Women,Senior,Keratin,Aloe Vera,Collagen,Rosemary,Yes,Yes,Yes,No,No,No
NEW_SKU0114,GlossRoot Sulphate Free Argan Oil Hair Serum 200ml,GlossRoot,NimbusLabs,Competitor,Hair Care,Hair Serum,Mainstream,Sulphate Free,200,Mainstream,PinnacleCo,17.99,12.86,28.52,6,4/6/2027,New,Straight,Women,Senior,Argan Oil,Tea Tree,Collagen,Caffeine,Yes,No,No,No,No,No
NEW_SKU0115,GlossRoot Color Protection Caffeine Hair Serum 400ml,GlossRoot,TerraChem,Competitor,Hair Care,Hair Serum,Economy,Color Protection,400,Economy,NimbusLabs,9.65,6.25,35.23,6,1/16/2027,New,Straight,Women,Senior,Caffeine,Tea Tree,Collagen,Rosemary,Yes,Yes,Yes,No,No,Yes
NEW_SKU0116,PureMane Sulphate Free Keratin Hair Serum 300ml,PureMane,NimbusLabs,Competitor,Hair Care,Hair Serum,Mainstream,Sulphate Free,300,Mainstream,AuroraMfg,20.96,15.3,27.0,6,4/27/2027,New,Straight,Women,Senior,Keratin,Biotin,Collagen,Rosemary,Yes,No,No,No,No,No
NEW_SKU0117,GlossRoot Anti Dandruff Keratin Treatment 300ml,GlossRoot,TerraChem,Competitor,Hair Care,Treatment,Economy,Anti Dandruff,300,Economy,NimbusLabs,12.26,7.65,37.6,24,12/29/2026,New,Curly,Men,Senior,Keratin,Argan Oil,Collagen,Tea Tree,No,Yes,No,Yes,No,No
NEW_SKU0118,GlossRoot Anti Dandruff Aloe Vera Treatment 400ml,GlossRoot,AuroraMfg,Competitor,Hair Care,Treatment,Economy,Anti Dandruff,400,Economy,AuroraMfg,12.24,8.4,31.37,24,2/9/2027,New,Curly,Men,Senior,Aloe Vera,Argan Oil,Collagen,Rosemary,No,Yes,No,Yes,No,No
NEW_SKU0119,GlossRoot Anti Dandruff Biotin Treatment 150ml,GlossRoot,PinnacleCo,Competitor,Hair Care,Treatment,Mainstream,Anti Dandruff,150,Mainstream,NimbusLabs,21.73,14.48,33.36,24,1/9/2027,New,Curly,Women,Senior,Biotin,Keratin,Collagen,Tea Tree,Yes,Yes,No,Yes,No,No
NEW_SKU0120,SilkenAura Anti Dandruff Biotin Treatment Advanced Formula 650ml,SilkenAura,VertexFMCG,Competitor,Hair Care,Treatment,Economy,Anti Dandruff,650,Economy,VertexFMCG,11.3,8.49,24.87,24,5/13/2027,New,Curly,Men,Senior,Biotin,Argan Oil,Aloe Vera,Tea Tree,Yes,No,No,Yes,No,No
NEW_SKU0121,NourishLab Color Protection Collagen Conditioner 500ml,NourishLab,AuroraMfg,Competitor,Hair Care,Conditioner,Economy,Color Protection,500,Economy,AuroraMfg,11.12,8.51,23.47,24,9/18/2026,New,Straight,Men,Teen,Collagen,Tea Tree,Argan Oil,Keratin,Yes,Yes,No,No,No,Yes
NEW_SKU0122,NourishLab Color Protection Biotin Conditioner 100ml,NourishLab,NimbusLabs,Competitor,Hair Care,Conditioner,Economy,Color Protection,100,Economy,AuroraMfg,13.72,8.82,35.71,24,3/14/2027,New,Wavy,Men,Teen,Biotin,Tea Tree,Argan Oil,Rosemary,No,Yes,No,No,No,Yes
NEW_SKU0123,NourishLab Anti Dandruff Collagen Conditioner 200ml,NourishLab,VertexFMCG,Competitor,Hair Care,Conditioner,Mainstream,Anti Dandruff,200,Mainstream,NimbusLabs,25.16,18.5,26.47,24,1/28/2027,New,Straight,Men,Teen,Collagen,Tea Tree,Aloe Vera,Caffeine,Yes,Yes,Yes,Yes,No,No
NEW_SKU0124,GlossRoot Color Protection Collagen Conditioner 300ml,GlossRoot,AuroraMfg,Competitor,Hair Care,Conditioner,Economy,Color Protection,300,Economy,TerraChem,8.64,5.89,31.83,24,5/14/2027,New,Straight,Men,Teen,Collagen,Tea Tree,Aloe Vera,Caffeine,Yes,Yes,Yes,No,No,Yes
NEW_SKU0125,EarthTress Argan Oil Keratin Shampoo 250ml,EarthTress,TerraChem,Own,Hair Care,Shampoo,Mainstream,Argan Oil,250,Mainstream,VertexFMCG,17.66,12.63,28.48,12,5/17/2027,New,Fine,Men,Senior,Keratin,Aloe Vera,Argan Oil,Caffeine,No,Yes,No,No,No,No
NEW_SKU0126,EarthTress Argan Oil Keratin Shampoo 400ml,EarthTress,PinnacleCo,Own,Hair Care,Shampoo,Mainstream,Argan Oil,400,Mainstream,VertexFMCG,18.03,13.15,27.07,24,5/7/2027,New,Thick,Men,Adult,Keratin,Caffeine,Argan Oil,Aloe Vera,Yes,Yes,No,No,No,No
NEW_SKU0127,EarthTress Anti Dandruff Biotin Shampoo 300ml,EarthTress,AuroraMfg,Own,Hair Care,Shampoo,Economy,Anti Dandruff,300,Economy,VertexFMCG,9.96,7.28,26.91,12,6/6/2027,New,Fine,Men,Senior,Biotin,Aloe Vera,Argan Oil,Tea Tree,No,Yes,No,Yes,No,No
NEW_SKU0128,Velinea Argan Oil Keratin Shampoo 650ml,Velinea,NimbusLabs,Own,Hair Care,Shampoo,Mainstream,Argan Oil,650,Mainstream,NimbusLabs,18.02,13.56,24.75,12,5/19/2027,New,Curly,Women,Senior,Keratin,Aloe Vera,Biotin,Tea Tree,Yes,No,Yes,No,No,No
NEW_SKU0129,SilkenAura Smoothening Rosemary Hair Serum 250ml,SilkenAura,VertexFMCG,Competitor,Hair Care,Hair Serum,Premium,Smoothening,250,Premium,NimbusLabs,42.42,27.37,35.48,18,9/29/2026,New,Wavy,Unisex,Adult,Rosemary,Biotin,Tea Tree,Aloe Vera,Yes,No,No,No,No,No
NEW_SKU0130,SilkenAura Smoothening Keratin Hair Serum 650ml,SilkenAura,NimbusLabs,Competitor,Hair Care,Hair Serum,Premium,Smoothening,650,Premium,AuroraMfg,33.9,24.81,26.81,24,2/24/2027,New,Wavy,Men,Adult,Keratin,Biotin,Argan Oil,Caffeine,Yes,Yes,Yes,No,No,No
NEW_SKU0131,SilkenAura Sulphate Free Rosemary Hair Serum 300ml,SilkenAura,AuroraMfg,Competitor,Hair Care,Hair Serum,Mainstream,Sulphate Free,300,Mainstream,TerraChem,27.68,17.72,35.98,12,5/10/2027,New,Fine,Unisex,Adult,Rosemary,Collagen,Tea Tree,Caffeine,Yes,No,Yes,No,No,No
NEW_SKU0132,VitalStrand Smoothening Collagen Hair Serum 100ml,VitalStrand,PinnacleCo,Competitor,Hair Care,Hair Serum,Premium,Smoothening,100,Premium,TerraChem,32.88,23.38,28.89,24,6/10/2027,New,Wavy,Men,Adult,Collagen,Biotin,Tea Tree,Aloe Vera,No,No,Yes,No,No,No
NEW_SKU0133,NourishLab Keratin Caffeine Hair Oil 650ml,NourishLab,NimbusLabs,Competitor,Hair Care,Hair Oil,Economy,Keratin,650,Economy,TerraChem,9.65,6.91,28.39,24,12/31/2026,New,Straight,Unisex,Senior,Caffeine,Collagen,Rosemary,Argan Oil,No,No,Yes,No,No,No
NEW_SKU0134,NourishLab Keratin Caffeine Hair Oil 100ml,NourishLab,AuroraMfg,Competitor,Hair Care,Hair Oil,Economy,Keratin,100,Economy,PinnacleCo,11.3,7.77,31.24,6,5/7/2027,New,Thick,Women,Teen,Caffeine,Argan Oil,Aloe Vera,Biotin,No,No,No,No,No,No
NEW_SKU0135,NourishLab Argan Oil Caffeine Hair Oil 200ml,NourishLab,VertexFMCG,Competitor,Hair Care,Hair Oil,Mainstream,Argan Oil,200,Mainstream,PinnacleCo,19.31,14.87,22.99,24,9/2/2026,New,Straight,Women,Senior,Caffeine,Collagen,Rosemary,Argan Oil,No,Yes,No,No,No,No
NEW_SKU0136,SilkenAura Keratin Caffeine Hair Oil 500ml,SilkenAura,TerraChem,Competitor,Hair Care,Hair Oil,Economy,Keratin,500,Economy,PinnacleCo,14.18,10.07,28.98,24,11/20/2026,New,Straight,Women,Senior,Caffeine,Collagen,Argan Oil,Biotin,Yes,No,Yes,No,No,No
NEW_SKU0137,Lustra Botanix Smoothening Rosemary Hair Oil 400ml,Lustra Botanix,AuroraMfg,Own,Hair Care,Hair Oil,Economy,Smoothening,400,Economy,AuroraMfg,12.13,9.67,20.28,18,12/7/2026,New,Fine,Unisex,Adult,Rosemary,Collagen,Keratin,Tea Tree,Yes,No,No,No,No,No
NEW_SKU0138,Lustra Botanix Smoothening Rosemary Hair Oil 250ml,Lustra Botanix,AuroraMfg,Own,Hair Care,Hair Oil,Economy,Smoothening,250,Economy,PinnacleCo,10.74,7.81,27.28,6,4/14/2027,New,Wavy,Men,Adult,Rosemary,Argan Oil,Aloe Vera,Collagen,Yes,Yes,No,No,No,No
NEW_SKU0139,Lustra Botanix Smoothening Rosemary Hair Oil 150ml,Lustra Botanix,NimbusLabs,Own,Hair Care,Hair Oil,Mainstream,Smoothening,150,Mainstream,AuroraMfg,26.43,18.5,30.0,18,2/15/2027,New,Coily,Men,Adult,Rosemary,Argan Oil,Biotin,Tea Tree,No,No,Yes,No,No,No
NEW_SKU0140,Velinea Smoothening Rosemary Hair Oil 300ml,Velinea,VertexFMCG,Own,Hair Care,Hair Oil,Economy,Smoothening,300,Economy,TerraChem,11.68,8.87,24.06,6,4/2/2027,New,Straight,Men,Adult,Rosemary,Argan Oil,Keratin,Aloe Vera,Yes,No,No,No,No,No
NEW_SKU0141,Revynce Biotin Keratin Shampoo 100ml,Revynce,VertexFMCG,Own,Hair Care,Shampoo,Mainstream,Biotin,100,Mainstream,AuroraMfg,18.0,12.33,31.5,12,5/14/2027,New,Curly,Women,Senior,Keratin,Argan Oil,Tea Tree,Rosemary,Yes,Yes,Yes,No,No,No
NEW_SKU0142,Revynce Biotin Keratin Shampoo 400ml,Revynce,PinnacleCo,Own,Hair Care,Shampoo,Mainstream,Biotin,400,Mainstream,TerraChem,21.85,16.79,23.16,12,12/18/2026,New,Straight,Unisex,Senior,Keratin,Argan Oil,Aloe Vera,Tea Tree,No,Yes,No,No,No,No
NEW_SKU0143,Revynce Biotin Keratin Shampoo 150ml,Revynce,VertexFMCG,Own,Hair Care,Shampoo,Economy,Biotin,150,Economy,VertexFMCG,9.39,5.92,36.95,12,11/10/2026,New,Curly,Women,Senior,Keratin,Argan Oil,Tea Tree,Aloe Vera,No,No,Yes,No,No,No
NEW_SKU0144,EarthTress Biotin Keratin Shampoo 500ml,EarthTress,AuroraMfg,Own,Hair Care,Shampoo,Mainstream,Biotin,500,Mainstream,PinnacleCo,22.33,15.13,32.24,24,10/22/2026,New,Curly,Women,Senior,Keratin,Argan Oil,Tea Tree,Caffeine,No,No,Yes,No,No,No
NEW_SKU0145,VitalStrand Damage Repair Rosemary Shampoo 100ml,VitalStrand,NimbusLabs,Competitor,Hair Care,Shampoo,Economy,Damage Repair,100,Economy,PinnacleCo,13.54,9.48,29.99,12,5/2/2027,New,Fine,Men,Adult,Rosemary,Tea Tree,Biotin,Keratin,No,Yes,No,No,No,No
NEW_SKU0146,VitalStrand Damage Repair Argan Oil Shampoo 200ml,VitalStrand,PinnacleCo,Competitor,Hair Care,Shampoo,Economy,Damage Repair,200,Economy,AuroraMfg,14.98,10.03,33.04,12,6/12/2027,New,Fine,Unisex,Teen,Argan Oil,Aloe Vera,Biotin,Collagen,Yes,Yes,Yes,No,No,No
NEW_SKU0147,VitalStrand Damage Repair Argan Oil Shampoo 250ml,VitalStrand,PinnacleCo,Competitor,Hair Care,Shampoo,Mainstream,Damage Repair,250,Mainstream,NimbusLabs,19.2,12.04,37.29,12,11/10/2026,New,Coily,Women,Teen,Argan Oil,Collagen,Biotin,Keratin,Yes,No,No,No,No,No
NEW_SKU0148,PureMane Damage Repair Aloe Vera Shampoo 650ml,PureMane,TerraChem,Competitor,Hair Care,Shampoo,Economy,Damage Repair,650,Economy,VertexFMCG,10.42,8.1,22.26,12,10/24/2026,New,Fine,Unisex,Teen,Aloe Vera,Tea Tree,Biotin,Keratin,No,Yes,Yes,No,No,No
NEW_SKU0149,EarthTress Smoothening Biotin Hair Color 300ml,EarthTress,NimbusLabs,Own,Hair Care,Hair Color,Premium,Smoothening,300,Premium,NimbusLabs,30.22,22.25,26.37,24,5/12/2027,New,Fine,Men,Teen,Biotin,Keratin,Collagen,Caffeine,No,No,Yes,No,No,No
NEW_SKU0150,EarthTress Smoothening Biotin Hair Color 650ml,EarthTress,NimbusLabs,Own,Hair Care,Hair Color,Premium,Smoothening,650,Premium,VertexFMCG,39.39,29.0,26.38,24,5/17/2027,New,Fine,Unisex,Adult,Biotin,Rosemary,Collagen,Caffeine,No,Yes,No,No,No,No
NEW_SKU0151,EarthTress Sulphate Free Rosemary Hair Color 200ml,EarthTress,TerraChem,Own,Hair Care,Hair Color,Mainstream,Sulphate Free,200,Mainstream,PinnacleCo,16.64,11.38,31.61,24,4/12/2027,New,Fine,Women,Teen,Rosemary,Keratin,Argan Oil,Caffeine,Yes,No,Yes,No,No,No
NEW_SKU0152,Lustra Botanix Smoothening Rosemary Hair Color 500ml,Lustra Botanix,PinnacleCo,Own,Hair Care,Hair Color,Premium,Smoothening,500,Premium,TerraChem,37.14,25.39,31.64,6,2/21/2027,New,Fine,Men,Senior,Rosemary,Keratin,Aloe Vera,Biotin,No,Yes,No,No,No,No
NEW_SKU0153,VitalStrand Color Protection Collagen Hair Oil 400ml,VitalStrand,PinnacleCo,Competitor,Hair Care,Hair Oil,Mainstream,Color Protection,400,Mainstream,TerraChem,16.34,10.9,33.29,18,4/29/2027,New,Coily,Men,Teen,Collagen,Argan Oil,Caffeine,Aloe Vera,No,Yes,No,No,No,Yes
NEW_SKU0154,VitalStrand Color Protection Tea Tree Hair Oil 200ml,VitalStrand,VertexFMCG,Competitor,Hair Care,Hair Oil,Mainstream,Color Protection,200,Mainstream,TerraChem,22.49,15.82,29.66,18,5/24/2027,New,Coily,Women,Teen,Tea Tree,Keratin,Caffeine,Aloe Vera,No,Yes,Yes,No,No,Yes
NEW_SKU0155,VitalStrand Color Protection Biotin Hair Oil 100ml,VitalStrand,VertexFMCG,Competitor,Hair Care,Hair Oil,Premium,Color Protection,100,Premium,VertexFMCG,40.97,29.21,28.7,18,11/17/2026,New,Coily,Unisex,Adult,Biotin,Argan Oil,Rosemary,Aloe Vera,No,Yes,No,No,No,Yes
NEW_SKU0156,SilkenAura Color Protection Collagen Hair Oil 500ml,SilkenAura,NimbusLabs,Competitor,Hair Care,Hair Oil,Mainstream,Color Protection,500,Mainstream,PinnacleCo,27.93,19.6,29.82,18,6/16/2027,New,Coily,Women,Teen,Collagen,Argan Oil,Caffeine,Aloe Vera,Yes,Yes,Yes,No,No,Yes
NEW_SKU0157,Velinea Argan Oil Rosemary Hair Mask 100ml,Velinea,VertexFMCG,Own,Hair Care,Hair Mask,Premium,Argan Oil,100,Premium,NimbusLabs,39.06,25.69,34.23,6,6/6/2027,New,Curly,Unisex,Teen,Rosemary,Collagen,Tea Tree,Biotin,No,No,No,No,No,No
NEW_SKU0158,Velinea Argan Oil Rosemary Hair Mask 650ml,Velinea,NimbusLabs,Own,Hair Care,Hair Mask,Premium,Argan Oil,650,Premium,AuroraMfg,37.1,26.91,27.47,6,10/2/2026,New,Wavy,Unisex,Senior,Rosemary,Caffeine,Tea Tree,Keratin,Yes,Yes,Yes,No,No,No
NEW_SKU0159,Velinea Sulphate Free Rosemary Hair Mask 150ml,Velinea,PinnacleCo,Own,Hair Care,Hair Mask,Mainstream,Sulphate Free,150,Mainstream,VertexFMCG,17.21,11.86,31.09,12,5/14/2027,New,Wavy,Unisex,Senior,Rosemary,Collagen,Tea Tree,Biotin,Yes,Yes,Yes,No,No,No
NEW_SKU0160,Revynce Argan Oil Keratin Hair Mask 400ml,Revynce,VertexFMCG,Own,Hair Care,Hair Mask,Premium,Argan Oil,400,Premium,VertexFMCG,31.88,23.21,27.2,6,5/12/2027,New,Straight,Unisex,Adult,Keratin,Collagen,Tea Tree,Argan Oil,No,Yes,Yes,No,No,No
NEW_SKU0161,SilkenAura Biotin Caffeine Hair Color 200ml,SilkenAura,AuroraMfg,Competitor,Hair Care,Hair Color,Premium,Biotin,200,Premium,PinnacleCo,31.81,20.8,34.61,12,12/25/2026,New,Coily,Men,Teen,Caffeine,Rosemary,Collagen,Keratin,No,No,No,No,No,No
